inst_id,fiscal_year,account,kind,amount
K9A79920811,2023,本期稅前餘絀,surplus,760656.0
K9A79920811,2023,本期稅後餘絀,surplus,760656.0
KF31C21F4B0,2023,教保費收入,revenue,15066772.0
KF31C21F4B0,2023,教保費收入減項,revenue,-159377.0
KF31C21F4B0,2023,延長照顧服務收入,revenue,124745.0
KF31C21F4B0,2023,利息收入,revenue,121090.0
KF31C21F4B0,2023,其他收入,revenue,1666410.0
KF31C21F4B0,2023,收入合計,total,16820540.0
KF31C21F4B0,2023,人事費,expense,11352830.0
KF31C21F4B0,2023,業務費,expense,646192.0
KF31C21F4B0,2023,材料費,expense,1964690.0
KF31C21F4B0,2023,維護費,expense,129811.0
KF31C21F4B0,2023,修繕購置費,expense,229536.0
KF31C21F4B0,2023,雜支,expense,47336.0
KF31C21F4B0,2023,行政管理費,expense,292892.0
KF31C21F4B0,2023,業務發展費,expense,520000.0
KF31C21F4B0,2023,延長照顧服務支出,expense,124745.0
KF31C21F4B0,2023,其他支出,expense,1666410.0
KF31C21F4B0,2023,支出合計,total,16974442.0
KF31C21F4B0,2023,本期稅前餘絀,surplus,-153003.0
KF31C21F4B0,2023,本期稅後餘絀,surplus,-153903.0
K633CC054A3,2023,教保費收入,revenue,10867725.0
K633CC054A3,2023,教保費收入減項,revenue,-111478.0
K633CC054A3,2023,延長照顧服務收入,revenue,89280.0
K633CC054A3,2023,利息收入,revenue,71146.0
K633CC054A3,2023,其他收入,revenue,491520.0
K633CC054A3,2023,收入合計,total,11408193.0
K633CC054A3,2023,人事費,expense,7038621.0
K633CC054A3,2023,業務費,expense,396623.0
K633CC054A3,2023,材料費,expense,1009594.0
K633CC054A3,2023,維護費,expense,81697.0
K633CC054A3,2023,修繕購置費,expense,32553.0
K633CC054A3,2023,雜支,expense,6069.0
K633CC054A3,2023,行政管理費,expense,203300.0
K633CC054A3,2023,業務發展費,expense,2249000.0
K633CC054A3,2023,延長照顧服務支出,expense,47688.0
K633CC054A3,2023,其他支出,expense,491520.0
K633CC054A3,2023,支出合計,total,11556665.0
K633CC054A3,2023,本期稅前餘絀,surplus,-148472.0
K633CC054A3,2023,所得稅費用,expense,6.0
K633CC054A3,2023,本期稅後餘絀,surplus,-148472.0
KBDDA1A2637,2023,教保費收入,revenue,11158290.0
KBDDA1A2637,2023,教保費收入減項,revenue,-1034335.0
KBDDA1A2637,2023,延長照顧服務收入,revenue,169520.0
KBDDA1A2637,2023,利息收入,revenue,102349.0
KBDDA1A2637,2023,其他收入,revenue,1229356.0
KBDDA1A2637,2023,收入合計,total,12556080.0
KBDDA1A2637,2023,人事費,expense,7834805.0
KBDDA1A2637,2023,業務費,expense,494458.0
KBDDA1A2637,2023,材料費,expense,1254733.0
KBDDA1A2637,2023,維護費,expense,79685.0
KBDDA1A2637,2023,修繕購置費,expense,97624.0
KBDDA1A2637,2023,雜支,expense,19851.0
KBDDA1A2637,2023,行政管理費,expense,203300.0
KBDDA1A2637,2023,業務發展費,expense,1200000.0
KBDDA1A2637,2023,延長照顧服務支出,expense,55060.0
KBDDA1A2637,2023,其他支出,expense,1229356.0
KBDDA1A2637,2023,支出合計,total,12468872.0
KBDDA1A2637,2023,本期稅前餘絀,surplus,87208.0
KBDDA1A2637,2023,本期稅後餘絀,surplus,87208.0
K8D89087028,2023,教保費收入,revenue,313.0
K8D89087028,2023,教保費收入減項,revenue,-88039.0
K8D89087028,2023,延長照顧服務收入,revenue,248484.0
K8D89087028,2023,利息收入,revenue,63992.0
K8D89087028,2023,其他收入,revenue,1009961.0
K8D89087028,2023,收入合計,total,14883486.0
K8D89087028,2023,人事費,expense,9542297.0
K8D89087028,2023,業務費,expense,410927.0
K8D89087028,2023,材料費,expense,1490884.0
K8D89087028,2023,維護費,expense,128161.0
K8D89087028,2023,修繕購置費,expense,146850.0
K8D89087028,2023,雜支,expense,35240.0
K8D89087028,2023,行政管理費,expense,239682.0
K8D89087028,2023,業務發展費,expense,1285374.0
K8D89087028,2023,延長照顧服務支出,expense,248484.0
K8D89087028,2023,其他支出,expense,1909961.0
K8D89087028,2023,支出合計,total,15407860.0
K8D89087028,2023,本期稅前餘絀,surplus,-524374.0
K8D89087028,2023,本期稅後餘絀,surplus,-524374.0
K1903EBE606,2023,教保費收入,revenue,23225592.0
K1903EBE606,2023,教保費收入減項,revenue,-124255.0
K1903EBE606,2023,延長照顧服務收入,revenue,592320.0
K1903EBE606,2023,利息收入,revenue,145829.0
K1903EBE606,2023,其他收入,revenue,3814692.0
K1903EBE606,2023,收入合計,total,27654178.0
K1903EBE606,2023,人事費,expense,15815742.0
K1903EBE606,2023,業務費,expense,565610.0
K1903EBE606,2023,材料費,expense,1922616.0
K1903EBE606,2023,維護費,expense,39576.0
K1903EBE606,2023,修繕購置費,expense,186436.0
K1903EBE606,2023,雜支,expense,6833.0
K1903EBE606,2023,行政管理費,expense,376164.0
K1903EBE606,2023,業務發展費,expense,4204827.0
K1903EBE606,2023,延長照顧服務支出,expense,340380.0
K1903EBE606,2023,其他支出,expense,3814692.0
K1903EBE606,2023,支出合計,total,27272876.0
K1903EBE606,2023,本期稅前餘絀,surplus,381302.0
K1903EBE606,2023,本期稅後餘絀,surplus,381302.0
K67A61067B3,2023,教保費收入,revenue,12652426.0
K67A61067B3,2023,教保費收入減項,revenue,-99149.0
K67A61067B3,2023,延長照顧服務收入,revenue,357450.0
K67A61067B3,2023,利息收入,revenue,114606.0
K67A61067B3,2023,其他收入,revenue,2091333.0
K67A61067B3,2023,收入合計,total,15116666.0
K67A61067B3,2023,人事費,expense,8916311.0
K67A61067B3,2023,業務費,expense,430887.0
K67A61067B3,2023,材料費,expense,1726133.0
K67A61067B3,2023,維護費,expense,47491.0
K67A61067B3,2023,修繕購置費,expense,327458.0
K67A61067B3,2023,雜支,expense,1949.0
K67A61067B3,2023,行政管理費,expense,260780.0
K67A61067B3,2023,業務發展費,expense,13330000.0
K67A61067B3,2023,延長照顧服務支出,expense,357450.0
K67A61067B3,2023,其他支出,expense,2091333.0
K67A61067B3,2023,支出合計,total,15489792.0
K67A61067B3,2023,本期稅前餘絀,surplus,-373126.0
K67A61067B3,2023,本期稅後餘絀,surplus,-373126.0
K81731FCDA3,2023,教保費收入,revenue,15798728.0
K81731FCDA3,2023,教保費收入減項,revenue,-217113.0
K81731FCDA3,2023,延長照顧服務收入,revenue,373930.0
K81731FCDA3,2023,利息收入,revenue,84318.0
K81731FCDA3,2023,其他收入,revenue,2178139.0
K81731FCDA3,2023,收入合計,total,18218002.0
K81731FCDA3,2023,人事費,expense,10661543.0
K81731FCDA3,2023,業務費,expense,420646.0
K81731FCDA3,2023,材料費,expense,1812187.0
K81731FCDA3,2023,維護費,expense,117340.0
K81731FCDA3,2023,修繕購置費,expense,155784.0
K81731FCDA3,2023,雜支,expense,22430.0
K81731FCDA3,2023,行政管理費,expense,293292.0
K81731FCDA3,2023,業務發展費,expense,2594685.0
K81731FCDA3,2023,延長照顧服務支出,expense,355622.0
K81731FCDA3,2023,其他支出,expense,2178139.0
K81731FCDA3,2023,支出合計,total,18611668.0
K81731FCDA3,2023,本期稅前餘絀,surplus,-393666.0
K81731FCDA3,2023,本期稅後餘絀,surplus,-393666.0
KE2E8B37088,2023,教保費收入,revenue,1452760.0
KE2E8B37088,2023,教保費收入減項,revenue,5.0
KE2E8B37088,2023,延長照顧服務收入,revenue,287465.0
KE2E8B37088,2023,利息收入,revenue,81913.0
KE2E8B37088,2023,其他收入,revenue,2541712.0
KE2E8B37088,2023,收入合計,total,15415862.0
KE2E8B37088,2023,人事費,expense,9416455.0
KE2E8B37088,2023,業務費,expense,482811.0
KE2E8B37088,2023,材料費,expense,1920543.0
KE2E8B37088,2023,維護費,expense,136056.0
KE2E8B37088,2023,修繕購置費,expense,168410.0
KE2E8B37088,2023,雜支,expense,13962.0
KE2E8B37088,2023,行政管理費,expense,260780.0
KE2E8B37088,2023,業務發展費,expense,513911.0
KE2E8B37088,2023,延長照顧服務支出,expense,287465.0
KE2E8B37088,2023,其他支出,expense,2541712.0
KE2E8B37088,2023,支出合計,total,15742105.0
KE2E8B37088,2023,本期稅前餘絀,surplus,-326243.0
KE2E8B37088,2023,本期稅後餘絀,surplus,-326243.0
KF984F05B3B,2023,教保費收入,revenue,-621041.0
KF984F05B3B,2023,教保費收入減項,revenue,135.0
KF984F05B3B,2023,延長照顧服務收入,revenue,289835.0
KF984F05B3B,2023,利息收入,revenue,7.0
KF984F05B3B,2023,其他收入,revenue,2572267.0
KF984F05B3B,2023,收入合計,total,19390034.0
KF984F05B3B,2023,人事費,expense,11256942.0
KF984F05B3B,2023,業務費,expense,362496.0
KF984F05B3B,2023,材料費,expense,1811535.0
KF984F05B3B,2023,維護費,expense,129247.0
KF984F05B3B,2023,修繕購置費,expense,134996.0
KF984F05B3B,2023,雜支,expense,38242.0
KF984F05B3B,2023,行政管理費,expense,325932.0
KF984F05B3B,2023,業務發展費,expense,2210000.0
KF984F05B3B,2023,延長照顧服務支出,expense,256007.0
KF984F05B3B,2023,其他支出,expense,2572267.0
KF984F05B3B,2023,支出合計,total,19097664.0
KF984F05B3B,2023,本期稅前餘絀,surplus,292370.0
KF984F05B3B,2023,本期稅後餘絀,surplus,292370.0
K557631E383,2023,教保費收入,revenue,19074887.0
K557631E383,2023,教保費收入減項,revenue,-178653.0
K557631E383,2023,延長照顧服務收入,revenue,493375.0
K557631E383,2023,利息收入,revenue,70462.0
K557631E383,2023,其他收入,revenue,2288367.0
K557631E383,2023,收入合計,total,21748438.0
K557631E383,2023,人事費,expense,12881177.0
K557631E383,2023,業務費,expense,843912.0
K557631E383,2023,材料費,expense,2236094.0
K557631E383,2023,維護費,expense,158314.0
K557631E383,2023,修繕購置費,expense,187888.0
K557631E383,2023,公共事務管理費,expense,88478.0
K557631E383,2023,雜支,expense,5292.0
K557631E383,2023,行政管理費,expense,363999.0
K557631E383,2023,延長照顧服務支出,expense,209273.0
K557631E383,2023,其他支出,expense,2288367.0
K557631E383,2023,支出合計,total,19262794.0
K557631E383,2023,本期稅前餘絀,surplus,2485644.0
K557631E383,2023,本期稅後餘絀,surplus,2485644.0
KEF0B2D1C01,2023,教保費收入,revenue,11259846.0
KEF0B2D1C01,2023,教保費收入減項,revenue,-289848.0
KEF0B2D1C01,2023,延長照顧服務收入,revenue,170535.0
KEF0B2D1C01,2023,利息收入,revenue,145010.0
KEF0B2D1C01,2023,其他收入,revenue,1250884.0
KEF0B2D1C01,2023,收入合計,total,12536427.0
KEF0B2D1C01,2023,人事費,expense,6575048.0
KEF0B2D1C01,2023,業務費,expense,335133.0
KEF0B2D1C01,2023,材料費,expense,1064739.0
KEF0B2D1C01,2023,維護費,expense,71454.0
KEF0B2D1C01,2023,修繕購置費,expense,109957.0
KEF0B2D1C01,2023,公共事務管理費,expense,120000.0
KEF0B2D1C01,2023,雜支,expense,14781.0
KEF0B2D1C01,2023,行政管理費,expense,229200.0
KEF0B2D1C01,2023,業務發展費,expense,2491778.0
KEF0B2D1C01,2023,延長照顧服務支出,expense,128385.0
KEF0B2D1C01,2023,其他支出,expense,1250884.0
KEF0B2D1C01,2023,支出合計,total,13088499.0
KEF0B2D1C01,2023,本期稅前餘絀,surplus,-552072.0
KEF0B2D1C01,2023,本期稅後餘絀,surplus,-552072.0
KF3442B4BCB,2023,教保費收入,revenue,11497431.0
KF3442B4BCB,2023,教保費收入減項,revenue,-184567.0
KF3442B4BCB,2023,延長照顧服務收入,revenue,281615.0
KF3442B4BCB,2023,利息收入,revenue,100541.0
KF3442B4BCB,2023,其他收入,revenue,1864808.0
KF3442B4BCB,2023,收入合計,total,13559828.0
KF3442B4BCB,2023,人事費,expense,6441218.0
KF3442B4BCB,2023,業務費,expense,321319.0
KF3442B4BCB,2023,材料費,expense,1225703.0
KF3442B4BCB,2023,維護費,expense,66989.0
KF3442B4BCB,2023,修繕購置費,expense,60033.0
KF3442B4BCB,2023,公共事務管理費,expense,120000.0
KF3442B4BCB,2023,雜支,expense,8481.0
KF3442B4BCB,2023,行政管理費,expense,229000.0
KF3442B4BCB,2023,業務發展費,expense,2290000.0
KF3442B4BCB,2023,延長照顧服務支出,expense,281615.0
KF3442B4BCB,2023,其他支出,expense,1864808.0
KF3442B4BCB,2023,支出合計,total,13550446.0
KF3442B4BCB,2023,本期稅前餘絀,surplus,9382.0
KF3442B4BCB,2023,本期稅後餘絀,surplus,9382.0
KBEC7666275,2023,教保費收入,revenue,10441664.0
KBEC7666275,2023,教保費收入減項,revenue,-169028.0
KBEC7666275,2023,延長照顧服務收入,revenue,183330.0
KBEC7666275,2023,利息收入,revenue,65807.0
KBEC7666275,2023,其他收入,revenue,4787611.0
KBEC7666275,2023,收入合計,total,15309384.0
KBEC7666275,2023,人事費,expense,4776110.0
KBEC7666275,2023,業務費,expense,558949.0
KBEC7666275,2023,材料費,expense,1261947.0
KBEC7666275,2023,維護費,expense,112253.0
KBEC7666275,2023,修繕購置費,expense,142868.0
KBEC7666275,2023,雜支,expense,24793.0
KBEC7666275,2023,行政管理費,expense,147589.0
KBEC7666275,2023,業務發展費,expense,2815348.0
KBEC7666275,2023,延長照顧服務支出,expense,183330.0
KBEC7666275,2023,其他支出,expense,4787611.0
KBEC7666275,2023,支出合計,total,14810798.0
KBEC7666275,2023,本期稅前餘絀,surplus,498586.0
KBEC7666275,2023,本期稅後餘絀,surplus,498586.0
K506842339C,2023,教保費收入,revenue,9620718.0
K506842339C,2023,教保費收入減項,revenue,-66803.0
K506842339C,2023,延長照顧服務收入,revenue,436590.0
K506842339C,2023,利息收入,revenue,86345.0
K506842339C,2023,其他收入,revenue,2584519.0
K506842339C,2023,收入合計,total,12661369.0
K506842339C,2023,人事費,expense,5605418.0
K506842339C,2023,業務費,expense,260505.0
K506842339C,2023,材料費,expense,1136006.0
K506842339C,2023,維護費,expense,37099.0
K506842339C,2023,修繕購置費,expense,126000.0
K506842339C,2023,雜支,expense,1060.0
K506842339C,2023,行政管理費,expense,191700.0
K506842339C,2023,業務發展費,expense,1720000.0
K506842339C,2023,延長照顧服務支出,expense,313358.0
K506842339C,2023,其他支出,expense,2584519.0
K506842339C,2023,支出合計,total,11936339.0
K506842339C,2023,本期稅前餘絀,surplus,725030.0
K506842339C,2023,本期稅後餘絀,surplus,725030.0
K4574C62080,2023,教保費收入,revenue,11767632.0
K4574C62080,2023,教保費收入減項,revenue,-74703.0
K4574C62080,2023,延長照顧服務收入,revenue,378000.0
K4574C62080,2023,利息收入,revenue,73498.0
K4574C62080,2023,其他收入,revenue,4122305.0
K4574C62080,2023,收入合計,total,16266732.0
K4574C62080,2023,人事費,expense,7079229.0
K4574C62080,2023,業務費,expense,477617.0
K4574C62080,2023,材料費,expense,1748636.0
K4574C62080,2023,維護費,expense,47763.0
K4574C62080,2023,修繕購置費,expense,160402.0
K4574C62080,2023,雜支,expense,20185.0
K4574C62080,2023,行政管理費,expense,243080.0
K4574C62080,2023,業務發展費,expense,2020000.0
K4574C62080,2023,延長照顧服務支出,expense,225087.0
K4574C62080,2023,其他支出,expense,4122305.0
K4574C62080,2023,支出合計,total,16146104.0
K4574C62080,2023,本期稅前餘絀,surplus,120628.0
K4574C62080,2023,本期稅後餘絀,surplus,120628.0
K67BABA0726,2023,教保費收入,revenue,12098314.0
K67BABA0726,2023,教保費收入減項,revenue,-149457.0
K67BABA0726,2023,延長照顧服務收入,revenue,325200.0
K67BABA0726,2023,利息收入,revenue,68619.0
K67BABA0726,2023,其他收入,revenue,3147084.0
K67BABA0726,2023,收入合計,total,15489760.0
K67BABA0726,2023,人事費,expense,6209038.0
K67BABA0726,2023,業務費,expense,560670.0
K67BABA0726,2023,材料費,expense,2057104.0
K67BABA0726,2023,維護費,expense,56245.0
K67BABA0726,2023,修繕購置費,expense,175536.0
K67BABA0726,2023,雜支,expense,37133.0
K67BABA0726,2023,行政管理費,expense,260780.0
K67BABA0726,2023,延長照顧服務支出,expense,233446.0
K67BABA0726,2023,其他支出,expense,3147084.0
K67BABA0726,2023,支出合計,total,12737036.0
K67BABA0726,2023,本期稅前餘絀,surplus,2752724.0
K67BABA0726,2023,本期稅後餘絀,surplus,2752724.0
KDD826D2227,2023,教保費收入,revenue,11696194.0
KDD826D2227,2023,教保費收入減項,revenue,-110649.0
KDD826D2227,2023,延長照顧服務收入,revenue,422490.0
KDD826D2227,2023,利息收入,revenue,75359.0
KDD826D2227,2023,其他收入,revenue,3262809.0
KDD826D2227,2023,收入合計,total,15346203.0
KDD826D2227,2023,人事費,expense,6138401.0
KDD826D2227,2023,業務費,expense,353407.0
KDD826D2227,2023,材料費,expense,1247410.0
KDD826D2227,2023,維護費,expense,67278.0
KDD826D2227,2023,修繕購置費,expense,123230.0
KDD826D2227,2023,雜支,expense,790.0
KDD826D2227,2023,行政管理費,expense,239682.0
KDD826D2227,2023,業務發展費,expense,2957802.0
KDD826D2227,2023,延長照顧服務支出,expense,189690.0
KDD826D2227,2023,其他支出,expense,3262809.0
KDD826D2227,2023,支出合計,total,14580499.0
KDD826D2227,2023,本期稅前餘絀,surplus,765704.0
KDD826D2227,2023,本期稅後餘絀,surplus,765704.0
K6E947C0B9C,2023,教保費收入,revenue,23264830.0
K6E947C0B9C,2023,教保費收入減項,revenue,-281582.0
K6E947C0B9C,2023,延長照顧服務收入,revenue,452080.0
K6E947C0B9C,2023,利息收入,revenue,84148.0
K6E947C0B9C,2023,其他收入,revenue,3758087.0
K6E947C0B9C,2023,收入合計,total,27277563.0
K6E947C0B9C,2023,人事費,expense,14997656.0
K6E947C0B9C,2023,業務費,expense,1030804.0
K6E947C0B9C,2023,材料費,expense,2627301.0
K6E947C0B9C,2023,維護費,expense,107552.0
K6E947C0B9C,2023,修繕購置費,expense,246999.0
K6E947C0B9C,2023,雜支,expense,33520.0
K6E947C0B9C,2023,行政管理費,expense,400000.0
K6E947C0B9C,2023,業務發展費,expense,3968524.0
K6E947C0B9C,2023,延長照顧服務支出,expense,448508.0
K6E947C0B9C,2023,其他支出,expense,3758087.0
K6E947C0B9C,2023,支出合計,total,27618951.0
K6E947C0B9C,2023,本期稅前餘絀,surplus,-341388.0
K6E947C0B9C,2023,本期稅後餘絀,surplus,-341388.0
K39DA25503E,2023,教保費收入,revenue,26539150.0
K39DA25503E,2023,教保費收入減項,revenue,-233338.0
K39DA25503E,2023,延長照顧服務收入,revenue,615265.0
K39DA25503E,2023,利息收入,revenue,101264.0
K39DA25503E,2023,其他收入,revenue,3130171.0
K39DA25503E,2023,收入合計,total,30152512.0
K39DA25503E,2023,人事費,expense,18104935.0
K39DA25503E,2023,業務費,expense,890704.0
K39DA25503E,2023,材料費,expense,3637314.0
K39DA25503E,2023,維護費,expense,195922.0
K39DA25503E,2023,修繕購置費,expense,338089.0
K39DA25503E,2023,雜支,expense,38606.0
K39DA25503E,2023,行政管理費,expense,400000.0
K39DA25503E,2023,業務發展費,expense,3200000.0
K39DA25503E,2023,延長照顧服務支出,expense,486415.0
K39DA25503E,2023,其他支出,expense,3130171.0
K39DA25503E,2023,支出合計,total,30422156.0
K39DA25503E,2023,本期稅前餘絀,surplus,-269644.0
K39DA25503E,2023,本期稅後餘絀,surplus,-269644.0
KC0365E3036,2023,教保費收入,revenue,12560472.0
KC0365E3036,2023,教保費收入減項,revenue,-59502.0
KC0365E3036,2023,延長照顧服務收入,revenue,360105.0
KC0365E3036,2023,利息收入,revenue,19265.0
KC0365E3036,2023,其他收入,revenue,417090.0
KC0365E3036,2023,收入合計,total,13297430.0
KC0365E3036,2023,人事費,expense,8377365.0
KC0365E3036,2023,業務費,expense,366397.0
KC0365E3036,2023,材料費,expense,1351877.0
KC0365E3036,2023,維護費,expense,55726.0
KC0365E3036,2023,修繕購置費,expense,168201.0
KC0365E3036,2023,雜支,expense,15282.0
KC0365E3036,2023,行政管理費,expense,239682.0
KC0365E3036,2023,業務發展費,expense,594200.0
KC0365E3036,2023,延長照顧服務支出,expense,183542.0
KC0365E3036,2023,其他支出,expense,417090.0
KC0365E3036,2023,支出合計,total,11769362.0
KC0365E3036,2023,本期稅前餘絀,surplus,1528068.0
KC0365E3036,2023,本期稅後餘絀,surplus,1528068.0
KBD1D2CF7BD,2023,教保費收入,revenue,10431318.0
KBD1D2CF7BD,2023,教保費收入減項,revenue,-192213.0
KBD1D2CF7BD,2023,延長照顧服務收入,revenue,304695.0
KBD1D2CF7BD,2023,利息收入,revenue,12794.0
KBD1D2CF7BD,2023,其他收入,revenue,1319484.0
KBD1D2CF7BD,2023,收入合計,total,11876078.0
KBD1D2CF7BD,2023,人事費,expense,6812566.0
KBD1D2CF7BD,2023,業務費,expense,451941.0
KBD1D2CF7BD,2023,材料費,expense,1464322.0
KBD1D2CF7BD,2023,維護費,expense,52267.0
KBD1D2CF7BD,2023,修繕購置費,expense,181100.0
KBD1D2CF7BD,2023,雜支,expense,21713.0
KBD1D2CF7BD,2023,行政管理費,expense,203100.0
KBD1D2CF7BD,2023,業務發展費,expense,254018.0
KBD1D2CF7BD,2023,延長照顧服務支出,expense,233167.0
KBD1D2CF7BD,2023,其他支出,expense,1319484.0
KBD1D2CF7BD,2023,支出合計,total,10993678.0
KBD1D2CF7BD,2023,本期稅前餘絀,surplus,882400.0
KBD1D2CF7BD,2023,本期稅後餘絀,surplus,882400.0
KED39D6F381,2023,教保費收入,revenue,19793065.0
KED39D6F381,2023,教保費收入減項,revenue,-265999.0
KED39D6F381,2023,延長照顧服務收入,revenue,16540.0
KED39D6F381,2023,利息收入,revenue,59080.0
KED39D6F381,2023,其他收入,revenue,1630600.0
KED39D6F381,2023,收入合計,total,21233286.0
KED39D6F381,2023,人事費,expense,13743920.0
KED39D6F381,2023,業務費,expense,368491.0
KED39D6F381,2023,材料費,expense,2153436.0
KED39D6F381,2023,維護費,expense,128805.0
KED39D6F381,2023,修繕購置費,expense,233137.0
KED39D6F381,2023,雜支,expense,4886.0
KED39D6F381,2023,行政管理費,expense,278859.0
KED39D6F381,2023,業務發展費,expense,2632970.0
KED39D6F381,2023,延長照顧服務支出,expense,16540.0
KED39D6F381,2023,其他支出,expense,1630600.0
KED39D6F381,2023,支出合計,total,21190644.0
KED39D6F381,2023,本期稅前餘絀,surplus,42642.0
KED39D6F381,2023,本期稅後餘絀,surplus,42642.0
K78C0A96435,2023,教保費收入,revenue,20126571.0
K78C0A96435,2023,教保費收入減項,revenue,-249045.0
K78C0A96435,2023,延長照顧服務收入,revenue,261120.0
K78C0A96435,2023,利息收入,revenue,31272.0
K78C0A96435,2023,其他收入,revenue,1349052.0
K78C0A96435,2023,收入合計,total,21518970.0
K78C0A96435,2023,人事費,expense,11672852.0
K78C0A96435,2023,業務費,expense,567779.0
K78C0A96435,2023,材料費,expense,1710073.0
K78C0A96435,2023,維護費,expense,30760.0
K78C0A96435,2023,修繕購置費,expense,352261.0
K78C0A96435,2023,雜支,expense,51860.0
K78C0A96435,2023,行政管理費,expense,331494.0
K78C0A96435,2023,業務發展費,expense,1422994.0
K78C0A96435,2023,延長照顧服務支出,expense,192194.0
K78C0A96435,2023,其他支出,expense,1349052.0
K78C0A96435,2023,支出合計,total,17681319.0
K78C0A96435,2023,本期稅前餘絀,surplus,3837651.0
K78C0A96435,2023,所得稅費用,expense,29779.0
K78C0A96435,2023,本期稅後餘絀,surplus,3807872.0
KD6A7087AF1,2023,教保費收入,revenue,10984255.0
KD6A7087AF1,2023,教保費收入減項,revenue,-147150.0
KD6A7087AF1,2023,延長照顧服務收入,revenue,208840.0
KD6A7087AF1,2023,利息收入,revenue,17256.0
KD6A7087AF1,2023,其他收入,revenue,659194.0
KD6A7087AF1,2023,收入合計,total,11722395.0
KD6A7087AF1,2023,人事費,expense,6472036.0
KD6A7087AF1,2023,業務費,expense,497683.0
KD6A7087AF1,2023,材料費,expense,1056515.0
KD6A7087AF1,2023,維護費,expense,70041.0
KD6A7087AF1,2023,修繕購置費,expense,109693.0
KD6A7087AF1,2023,公共事務管理費,expense,350.0
KD6A7087AF1,2023,雜支,expense,21539.0
KD6A7087AF1,2023,行政管理費,expense,224685.0
KD6A7087AF1,2023,業務發展費,expense,2373000.0
KD6A7087AF1,2023,延長照顧服務支出,expense,91009.0
KD6A7087AF1,2023,其他支出,expense,659194.0
KD6A7087AF1,2023,支出合計,total,11576645.0
KD6A7087AF1,2023,本期稅前餘絀,surplus,145750.0
KD6A7087AF1,2023,所得稅費用,expense,8.0
KD6A7087AF1,2023,本期稅後餘絀,surplus,145750.0
K2415A70C05,2024,教保費收入,revenue,17990000.0
K2415A70C05,2024,教保費收入減項,revenue,-68050.0
K2415A70C05,2024,延長照顧服務收入,revenue,257480.0
K2415A70C05,2024,利息收入,revenue,211286.0
K2415A70C05,2024,其他收入,revenue,1765262.0
K2415A70C05,2024,收入合計,total,20155978.0
K2415A70C05,2024,人事費,expense,11978248.0
K2415A70C05,2024,業務費,expense,382209.0
K2415A70C05,2024,材料費,expense,1890864.0
K2415A70C05,2024,維護費,expense,106064.0
K2415A70C05,2024,修繕購置費,expense,128643.0
K2415A70C05,2024,雜支,expense,20662.0
K2415A70C05,2024,行政管理費,expense,290580.0
K2415A70C05,2024,業務發展費,expense,5420000.0
K2415A70C05,2024,延長照顧服務支出,expense,162217.0
K2415A70C05,2024,其他支出,expense,1765262.0
K2415A70C05,2024,支出合計,total,22144749.0
K2415A70C05,2024,本期稅前餘絀,surplus,-1088771.0
K2415A70C05,2024,本期稅後餘絀,surplus,-1988771.0
K15CCE45A4E,2024,教保費收入,revenue,14066000.0
K15CCE45A4E,2024,延長照顧服務收入,revenue,106755.0
K15CCE45A4E,2024,利息收入,revenue,92442.0
K15CCE45A4E,2024,其他收入,revenue,1652090.0
K15CCE45A4E,2024,收入合計,total,15866725.0
K15CCE45A4E,2024,人事費,expense,9040242.0
K15CCE45A4E,2024,業務費,expense,485428.0
K15CCE45A4E,2024,材料費,expense,1120241.0
K15CCE45A4E,2024,維護費,expense,44629.0
K15CCE45A4E,2024,修繕購置費,expense,288508.0
K15CCE45A4E,2024,公共事務管理費,expense,21756.0
K15CCE45A4E,2024,雜支,expense,4794.0
K15CCE45A4E,2024,行政管理費,expense,222612.0
K15CCE45A4E,2024,業務發展費,expense,2204787.0
K15CCE45A4E,2024,延長照顧服務支出,expense,106755.0
K15CCE45A4E,2024,其他支出,expense,1652090.0
K15CCE45A4E,2024,支出合計,total,15191842.0
K15CCE45A4E,2024,本期稅前餘絀,surplus,674883.0
K15CCE45A4E,2024,本期稅後餘絀,surplus,674883.0
K54E0E6A4A2,2024,教保費收入,revenue,11931000.0
K54E0E6A4A2,2024,教保費收入減項,revenue,-306130.0
K54E0E6A4A2,2024,延長照顧服務收入,revenue,186132.0
K54E0E6A4A2,2024,利息收入,revenue,85197.0
K54E0E6A4A2,2024,其他收入,revenue,948203.0
K54E0E6A4A2,2024,收入合計,total,12844402.0
K54E0E6A4A2,2024,人事費,expense,8710840.0
K54E0E6A4A2,2024,業務費,expense,498463.0
K54E0E6A4A2,2024,材料費,expense,1183148.0
K54E0E6A4A2,2024,維護費,expense,98854.0
K54E0E6A4A2,2024,修繕購置費,expense,91690.0
K54E0E6A4A2,2024,雜支,expense,3671.0
K54E0E6A4A2,2024,行政管理費,expense,182054.0
K54E0E6A4A2,2024,業務發展費,expense,1699800.0
K54E0E6A4A2,2024,延長照顧服務支出,expense,185752.0
K54E0E6A4A2,2024,其他支出,expense,948203.0
K54E0E6A4A2,2024,支出合計,total,13604475.0
K54E0E6A4A2,2024,本期稅前餘絀,surplus,-760073.0
K54E0E6A4A2,2024,本期稅後餘絀,surplus,-760073.0
KDF998FD925,2024,教保費收入,revenue,7608000.0
KDF998FD925,2024,教保費收入減項,revenue,-238368.0
KDF998FD925,2024,延長照顧服務收入,revenue,85540.0
